日期,当天平均气温,当天雨量,当天相对湿度,当天降雨时数,当天日照时数,3天平均气温,3天累积雨量,3天平均相对湿度,3天累积降雨时数,3天累积日照时数,5天平均气温,5天累积雨量,5天平均相对湿度,5天累积降雨时数,5天累积日照时数,7天平均气温,7天累积雨量,7天平均相对湿度,7天累积降雨时数,7天累积日照时数,10天平均气温,10天累积雨量,10天平均相对湿度,10天累积降雨时数,10天累积日照时数
2024-03-19,19.1,10.0,75,5,4.8,21.600000000000005,10.0,86.0,5,5.2,21.060000000000002,10.5,89.4,7,5.2,20.27142857142857,17.0,87.28571428571429,15,7.3999999999999995,18.79,97.19999999999999,87.8,42,19.8
2024-03-20,19.9,0.0,40,0,10.5,20.7,10.0,69.0,5,15.6,21.119999999999997,10.3,78.6,6,15.7,20.542857142857144,15.2,82.57142857142857,13,16.0,19.44,39.9,81.8,24,30.3
2024-03-21,21.3,0.0,51,0,4.3,20.099999999999998,10.0,55.333333333333336,5,19.6,21.200000000000003,10.0,69.8,5,20.0,20.928571428571434,10.5,76.85714285714286,7,20.0,20.04,17.0,77.2,15,33.199999999999996
2024-03-22,22.1,0.0,78,0,0.0,21.1,0.0,56.333333333333336,0,14.8,21.1,10.0,67.2,5,19.9,21.285714285714285,10.3,74.57142857142857,6,20.0,20.520000000000003,17.0,78.0,15,22.200000000000003
2024-03-23,23.6,0.0,88,0,0.4,22.333333333333332,0.0,72.33333333333333,0,4.7,21.2,10.0,66.4,5,20.0,21.671428571428574,10.0,73.57142857142857,5,20.4,21.080000000000002,15.2,79.5,13,20.699999999999996
2024-03-24,25.7,0.0,87,0,5.7,23.8,0.0,84.33333333333333,0,6.1000000000000005,22.520000000000003,0.0,68.8,0,20.900000000000002,22.11428571428571,10.0,73.0,5,25.999999999999996,21.79,10.5,79.1,7,26.099999999999998
2024-03-25,25.5,0.0,86,0,2.0,24.933333333333334,0.0,87.0,0,8.100000000000001,23.64,0.0,78.0,0,12.4,22.457142857142856,10.0,72.14285714285714,5,27.7,22.380000000000003,10.3,78.3,6,28.099999999999998
2024-03-26,25.5,0.0,73,0,5.1,25.566666666666666,0.0,82.0,0,12.8,24.48,0.0,82.4,0,13.200000000000001,23.371428571428574,0.0,71.85714285714286,0,28.0,22.84,10.0,76.1,5,33.2
2024-03-27,24.5,0.0,78,0,0.2,25.166666666666668,0.0,79.0,0,7.3,24.96,0.0,82.4,0,13.4,24.02857142857143,0.0,77.28571428571429,0,17.7,23.03,10.0,74.8,5,33.300000000000004
2024-03-28,24.6,0.0,79,0,2.1,24.866666666666664,0.0,76.66666666666667,0,7.4,25.160000000000004,0.0,80.6,0,15.1,24.5,0.0,81.28571428571429,0,15.5,23.18,10.0,73.5,5,35.1
2024-03-29,24.2,35.7,75,1,4.4,24.433333333333334,35.7,77.33333333333333,1,6.700000000000001,24.86,35.7,78.2,1,13.8,24.8,35.7,80.85714285714286,1,19.9,23.69,35.7,73.5,1,34.7
2024-03-30,24.2,23.8,92,3,1.5,24.333333333333332,59.5,82.0,4,8.0,24.6,59.5,79.4,4,13.3,24.885714285714283,59.5,81.42857142857143,4,21.0,24.119999999999997,59.5,78.7,4,25.700000000000003
2024-03-31,26.7,5.0,91,1,2.0,25.03333333333333,64.5,86.0,5,7.9,24.84,64.5,83.0,5,10.200000000000001,25.02857142857143,64.5,82.0,5,17.3,24.659999999999997,64.5,82.7,5,23.4
2024-04-01,26.6,0.0,94,0,0.0,25.833333333333332,28.8,92.33333333333333,4,3.5,25.26,64.5,86.2,5,10.0,25.185714285714283,64.5,83.14285714285714,5,15.3,25.11,64.5,84.3,5,23.4
2024-04-02,26.9,0.0,82,0,3.4,26.73333333333333,5.0,89.0,1,5.4,25.72,64.5,86.8,5,11.3,25.38571428571429,64.5,84.42857142857143,5,13.600000000000001,25.439999999999998,64.5,83.7,5,26.4
2024-04-03,26.3,0.0,90,0,0.0,26.599999999999998,0.0,88.66666666666667,0,3.4,26.140000000000004,28.8,89.8,4,6.9,25.642857142857146,64.5,86.14285714285714,5,13.4,25.5,64.5,84.0,5,20.7
2024-04-04,26.9,0.0,91,0,0.0,26.7,0.0,87.66666666666667,0,3.4,26.679999999999996,5.0,89.6,1,5.4,25.97142857142857,64.5,87.85714285714286,5,11.3,25.639999999999997,64.5,84.5,5,18.700000000000003
2024-04-05,22.2,74.6,98,16,0.0,25.133333333333336,74.6,93.0,16,0.0,25.779999999999994,74.6,91.0,16,3.4,25.685714285714287,103.39999999999999,91.14285714285714,20,6.9,25.31,139.1,87.0,21,13.600000000000001
2024-04-06,22.0,78.3,99,20,0.0,23.7,152.89999999999998,96.0,36,0.0,24.86,152.89999999999998,92.0,36,3.4,25.371428571428567,157.89999999999998,92.14285714285714,37,5.4,25.059999999999995,217.39999999999998,89.1,41,13.4
2024-04-07,21.2,61.1,99,12,0.0,21.8,213.99999999999997,98.66666666666667,48,0.0,23.720000000000002,213.99999999999997,95.4,48,0.0,24.585714285714282,213.99999999999997,93.28571428571429,48,3.4,24.72,278.5,91.1,53,11.3
2024-04-08,20.4,0.9,99,3,0.0,21.2,140.3,99.0,35,0.0,22.54,214.89999999999998,97.2,51,0.0,23.7,214.89999999999998,94.0,51,3.4,24.34,243.7,93.5,55,6.9
2024-04-09,21.9,0.0,79,0,2.7,21.166666666666664,62.0,92.33333333333333,15,2.7,21.540000000000003,214.89999999999998,94.8,51,2.7,22.985714285714288,214.89999999999998,93.57142857142857,51,2.7,24.110000000000003,219.9,92.2,52,8.100000000000001
2024-04-10,24.0,0.0,75,0,2.2,22.099999999999998,0.9,84.33333333333333,3,4.9,21.9,140.3,90.2,35,4.9,22.657142857142855,214.89999999999998,91.42857142857143,51,4.9,23.84,214.89999999999998,90.6,51,8.3
2024-04-11,25.4,0.0,69,0,5.0,23.766666666666666,0.0,74.33333333333333,0,9.9,22.580000000000002,62.0,84.2,15,9.9,22.442857142857147,214.89999999999998,88.28571428571429,51,9.9,23.720000000000002,214.9,88.1,51,13.3
2024-04-12,26.3,0.0,80,0,1.4,25.233333333333334,0.0,74.66666666666667,0,8.6,23.599999999999998,0.9,80.4,3,11.3,23.028571428571432,140.3,85.71428571428571,35,11.3,23.660000000000004,214.89999999999998,87.9,51,11.3
2024-04-13,26.9,0.0,81,0,6.8,26.2,0.0,76.66666666666667,0,13.2,24.9,0.0,76.8,0,18.1,23.72857142857143,62.0,83.14285714285714,15,18.1,23.720000000000002,214.9,87.0,51,18.1
2024-04-14,26.8,0.0,85,0,1.9,26.666666666666668,0.0,82.0,0,10.1,25.880000000000003,0.0,78.0,0,17.299999999999997,24.52857142857143,0.9,81.14285714285714,3,20.0,23.71,214.89999999999998,86.4,51,20.0
2024-04-15,27.6,0.0,86,0,4.4,27.100000000000005,0.0,84.0,0,13.1,26.6,0.0,80.2,0,19.5,25.557142857142857,0.0,79.28571428571429,0,24.4,24.25,140.3,85.2,35,24.4
2024-04-16,28.1,0.0,78,0,7.6,27.5,0.0,83.0,0,13.9,27.139999999999997,0.0,82.0,0,22.1,26.442857142857143,0.0,79.14285714285714,0,29.299999999999997,24.86,62.0,83.1,15,32.0
2024-04-17,28.6,0.0,78,0,3.2,28.100000000000005,0.0,80.66666666666667,0,15.2,27.6,0.0,81.6,0,23.9,27.099999999999998,0.0,79.57142857142857,0,30.3,25.6,0.9,81.0,3,35.2
2024-04-18,25.4,53.4,87,3,1.3,27.366666666666664,53.4,81.0,3,12.100000000000001,27.3,53.4,82.8,3,18.400000000000002,27.099999999999998,53.4,82.14285714285714,3,26.6,26.1,53.4,79.8,3,36.5
2024-04-19,25.7,2.5,93,4,0.0,26.566666666666666,55.9,86.0,7,4.5,27.080000000000002,55.9,84.4,7,16.5,27.014285714285712,55.9,84.0,7,25.2,26.48,55.9,81.2,7,33.8
2024-04-20,24.1,159.3,93,8,0.4,25.066666666666663,215.20000000000002,91.0,15,1.7000000000000002,26.380000000000003,215.20000000000002,85.8,15,12.500000000000002,26.61428571428571,215.20000000000002,85.71428571428571,15,18.8,26.490000000000002,215.20000000000002,83.0,15,32.0
2024-04-21,21.8,24.6,99,18,0.0,23.866666666666664,186.4,95.0,30,0.4,25.12,239.8,90.0,33,4.9,25.900000000000002,239.8,87.71428571428571,33,16.9,26.130000000000003,239.8,86.0,33,27.0
2024-04-22,23.5,3.1,97,7,1.0,23.133333333333336,187.0,96.33333333333333,33,1.4,24.099999999999998,242.9,93.8,40,2.7,25.314285714285717,242.9,89.28571428571429,40,13.500000000000002,25.85,242.9,87.7,40,26.6
2024-04-23,24.9,74.5,99,9,0.2,23.399999999999995,102.2,98.33333333333333,34,1.2,24.0,264.0,96.2,46,1.5999999999999999,24.85714285714286,317.4,92.28571428571429,49,6.1000000000000005,25.65,317.4,89.5,49,20.0
2024-04-24,25.5,0.0,94,0,1.0,24.633333333333336,77.6,96.66666666666667,16,2.2,23.96,261.5,96.4,42,2.5999999999999996,24.41428571428571,317.4,94.57142857142857,49,3.9000000000000004,25.520000000000003,317.4,90.4,49,19.099999999999998
2024-04-25,26.3,9.9,91,9,1.4,25.566666666666666,84.4,94.66666666666667,18,2.5999999999999996,24.4,112.10000000000001,96.0,43,3.6,24.542857142857144,273.9,95.14285714285714,55,3.9999999999999996,25.390000000000004,327.29999999999995,90.9,58,16.1
2024-04-26,26.5,79.1,94,9,1.8,26.099999999999998,89.0,93.0,18,4.2,25.34,166.6,95.0,34,5.4,24.657142857142862,350.5,95.28571428571429,60,5.8,25.23,406.4,92.5,67,10.3
2024-04-27,26.6,34.0,97,6,0.3,26.46666666666667,123.0,94.0,24,3.5,25.96,197.5,95.0,33,4.699999999999999,25.014285714285712,225.2,95.85714285714286,58,5.7,25.029999999999998,440.4,94.4,73,7.3999999999999995
2024-04-28,23.5,75.5,99,13,0.1,25.53333333333333,188.6,96.66666666666667,28,2.2,25.68,198.5,95.0,37,4.6,25.25714285714286,276.1,95.85714285714286,53,5.8,24.839999999999996,462.5,95.6,83,6.2
2024-04-29,25.9,5.1,99,5,0.0,25.333333333333332,114.6,98.33333333333333,24,0.4,25.76,203.6,96.0,42,3.6,25.6,278.1,96.14285714285714,51,4.799999999999999,24.860000000000003,465.1,96.2,84,6.199999999999999
2024-04-30,25.4,1.6,97,3,0.5,24.933333333333334,82.19999999999999,98.33333333333333,21,0.6,25.580000000000002,195.29999999999998,97.2,36,2.7,25.671428571428574,205.2,95.85714285714286,45,5.1,24.990000000000002,307.40000000000003,96.6,79,6.300000000000001
2024-05-01,22.0,47.0,96,7,0.0,24.433333333333334,53.7,97.33333333333333,15,0.5,24.68,163.2,97.6,34,0.9,25.171428571428574,252.2,96.14285714285714,52,4.1,25.009999999999998,329.8,96.3,68,6.3
2024-05-02,21.3,0.0,92,0,0.0,22.900000000000002,48.6,95.0,10,0.5,23.619999999999997,129.2,96.6,28,0.6,24.45714285714286,242.29999999999998,96.28571428571429,43,2.7,24.79,326.7,95.8,61,5.300000000000001
2024-05-03,22.9,1.0,98,2,0.0,22.066666666666663,48.0,95.33333333333333,9,0.0,23.5,54.7,96.4,17,0.5,23.942857142857147,164.2,96.85714285714286,36,0.9,24.59,253.2,95.7,54,5.1
2024-05-04,22.7,56.6,99,16,0.0,22.3,57.6,96.33333333333333,18,0.0,22.86,106.2,96.4,28,0.5,23.385714285714283,186.79999999999998,97.14285714285714,46,0.6,24.31,309.8,96.2,70,4.1
2024-05-05,24.4,42.1,94,5,1.4,23.333333333333332,99.7,97.0,23,1.4,22.659999999999997,146.7,95.8,30,1.4,23.514285714285712,153.4,96.42857142857143,38,1.9,24.119999999999997,342.0,96.5,66,4.1
2024-05-06,27.1,1.5,91,2,3.6,24.73333333333333,100.2,94.66666666666667,23,5.0,23.68,101.2,94.8,25,5.0,23.685714285714283,149.8,95.28571428571429,35,5.5,24.18,264.40000000000003,96.2,59,5.9
2024-05-07,26.6,31.4,89,5,6.6,26.03333333333333,75.0,91.33333333333333,12,11.6,24.74,132.6,94.2,30,11.6,23.857142857142854,179.6,94.14285714285714,37,11.6,24.18,261.79999999999995,95.4,58,12.2
2024-05-08,25.6,26.3,91,4,2.3,26.433333333333337,59.2,90.33333333333333,11,12.5,25.279999999999994,157.9,92.8,32,13.899999999999999,24.37142857142857,158.9,93.42857142857143,34,13.899999999999999,24.389999999999997,212.60000000000002,94.6,49,14.399999999999999
2024-05-09,25.8,1.8,82,5,2.4,26.0,59.5,87.33333333333333,14,11.299999999999999,25.9,103.1,89.4,21,16.299999999999997,25.014285714285712,160.70000000000002,92.0,39,16.299999999999997,24.38,209.3,92.9,49,16.799999999999997
2024-05-10,26.2,0.0,60,0,0.3,25.86666666666667,28.1,77.66666666666667,9,4.999999999999999,26.26,61.0,82.6,16,15.200000000000001,25.485714285714284,159.70000000000002,86.57142857142857,37,16.599999999999998,24.46,207.70000000000002,89.2,46,16.599999999999998
2024-05-11,27.5,0.0,76,0,2.7,26.5,1.8,72.66666666666667,5,5.4,26.339999999999996,59.5,79.6,14,14.3,26.17142857142857,103.1,83.28571428571429,21,19.299999999999997,25.009999999999998,160.7,87.2,39,19.299999999999997
2024-05-12,25.0,11.2,93,5,1.5,26.233333333333334,11.2,76.33333333333333,5,4.5,26.020000000000003,39.3,80.4,14,9.2,26.25714285714286,72.2,83.14285714285714,21,19.400000000000002,25.380000000000003,171.89999999999998,87.3,44,20.799999999999997
2024-05-13,26.2,0.0,76,0,6.4,26.233333333333334,11.2,81.66666666666667,5,10.600000000000001,26.139999999999997,13.0,77.4,10,13.3,26.128571428571426,70.7,81.0,19,22.200000000000003,25.71,170.89999999999998,85.1,42,27.199999999999996
2024-05-14,27.2,0.0,69,0,9.6,26.133333333333336,11.2,79.33333333333333,5,17.5,26.419999999999998,11.2,74.8,5,20.5,26.214285714285715,39.3,78.14285714285714,14,25.2,26.159999999999997,114.30000000000001,82.1,26,36.8
2024-05-15,26.9,0.0,64,0,9.1,26.766666666666666,0.0,69.66666666666667,0,25.1,26.560000000000002,11.2,75.6,5,29.300000000000004,26.4,13.0,74.28571428571429,10,32.0,26.409999999999997,72.2,79.1,21,44.5
2024-05-16,27.7,0.0,55,0,8.8,27.266666666666666,0.0,62.666666666666664,0,27.5,26.6,11.2,71.4,5,35.400000000000006,26.67142857142857,11.2,70.42857142857143,5,38.400000000000006,26.470000000000006,70.7,75.5,19,49.7
2024-05-17,25.6,0.3,65,2,4.5,26.73333333333333,0.3,61.333333333333336,2,22.4,26.72,0.3,65.8,2,38.400000000000006,26.585714285714285,11.5,71.14285714285714,7,42.60000000000001,26.369999999999997,39.599999999999994,73.1,16,47.599999999999994
2024-05-18,24.4,0.6,79,2,1.7,25.899999999999995,0.8999999999999999,66.33333333333333,4,15.0,26.360000000000003,0.8999999999999999,66.4,4,33.7,26.142857142857142,12.1,71.57142857142857,9,41.60000000000001,26.25,13.9,71.9,14,47.0
2024-05-19,22.6,13.1,95,10,0.0,24.2,14.0,79.66666666666667,14,6.2,25.439999999999998,14.0,71.6,14,24.099999999999998,25.8,14.0,71.85714285714286,14,40.10000000000001,25.93,25.2,73.2,19,44.6
2024-05-20,22.5,62.4,99,13,0.0,23.166666666666668,76.1,91.0,25,1.7,24.559999999999995,76.4,78.6,27,15.0,25.271428571428572,76.4,75.14285714285714,27,33.7,25.56,87.6,77.1,32,44.3
2024-05-21,23.1,58.3,99,16,0.0,22.733333333333334,133.8,97.66666666666667,39,0.0,23.639999999999997,134.7,87.4,43,6.2,24.685714285714283,134.7,79.42857142857143,43,24.099999999999998,25.119999999999997,145.89999999999998,79.4,48,41.6
2024-05-22,25.9,0.0,91,0,0.8,23.833333333333332,120.69999999999999,96.33333333333333,29,0.8,23.7,134.39999999999998,92.6,41,2.5,24.54285714285714,134.7,83.28571428571429,43,15.8,25.21,134.7,79.2,43,40.9
2024-05-23,25.0,76.8,98,9,0.0,24.666666666666668,135.1,96.0,25,0.8,23.82,210.60000000000002,96.4,48,0.8,24.157142857142855,211.5,89.42857142857143,52,7.0,25.09,211.5,81.4,52,34.5
2024-05-24,23.9,73.8,99,16,0.0,24.933333333333334,150.6,96.0,25,0.8,24.080000000000002,271.3,97.2,54,0.8,23.914285714285715,285.0,94.28571428571429,66,2.5,24.759999999999998,285.3,84.4,68,24.9
2024-05-25,26.5,4.8,88,7,1.9,25.133333333333336,155.4,95.0,32,1.9,24.880000000000003,213.7,95.0,48,2.7,24.214285714285715,289.20000000000005,95.57142857142857,71,2.7,24.720000000000002,290.1,86.8,75,17.7
2024-05-26,27.0,20.5,87,6,0.1,25.8,99.1,91.33333333333333,29,2.0,25.660000000000004,175.9,92.6,38,2.8000000000000003,24.842857142857145,296.6,94.42857142857143,67,2.8000000000000003,24.65,310.59999999999997,90.0,81,9.0
2024-05-27,27.2,22.5,90,3,0.3,26.900000000000002,47.8,88.33333333333333,16,2.3,25.919999999999998,198.4,92.4,41,2.3,25.514285714285712,256.7,93.14285714285714,57,3.1,24.809999999999995,332.79999999999995,92.5,82,4.8
2024-05-28,27.6,26.7,87,6,1.0,27.26666666666667,69.7,88.0,15,1.4,26.440000000000005,148.29999999999998,90.2,38,3.3,26.157142857142855,225.1,91.42857142857143,47,4.1,25.13,358.90000000000003,93.3,86,4.1
2024-05-29,27.0,11.1,75,4,7.7,27.266666666666666,60.300000000000004,84.0,13,9.0,27.060000000000002,85.6,85.4,26,11.0,26.314285714285713,236.2,89.14285714285714,51,11.0,25.57,356.90000000000003,91.3,80,11.8
2024-05-30,26.9,0.1,72,1,1.5,27.166666666666668,37.9,78.0,11,10.2,27.140000000000004,80.89999999999999,82.2,20,10.6,26.58571428571429,159.49999999999997,85.42857142857143,43,12.5,26.009999999999998,294.6,88.6,68,13.3
2024-05-31,27.5,35.9,88,4,2.7,27.133333333333336,47.099999999999994,78.33333333333333,9,11.899999999999999,27.24,96.30000000000001,82.4,18,13.2,27.1,121.6,83.85714285714286,31,15.2,26.45,272.2,87.5,56,16.0
2024-06-01,25.7,114.0,95,21,0.0,26.7,150.0,85.0,26,4.2,26.939999999999998,187.8,83.4,36,12.899999999999999,26.985714285714288,230.79999999999998,84.85714285714286,45,13.3,26.43,386.2,87.9,77,15.2
2024-06-02,28.4,33.8,80,6,8.5,27.2,183.7,87.66666666666667,31,11.2,27.1,194.89999999999998,82.0,36,20.4,27.185714285714283,244.10000000000002,83.85714285714286,45,21.7,26.77,343.2,86.1,74,23.7
2024-06-03,26.4,18.3,88,5,0.0,26.833333333333332,166.10000000000002,87.66666666666667,32,8.5,26.98,202.10000000000002,84.6,37,12.7,27.071428571428573,239.90000000000003,83.57142857142857,47,21.4,27.02,287.7,85.0,63,23.7
2024-06-04,24.5,2.2,86,3,0.2,26.433333333333334,54.3,84.66666666666667,14,8.7,26.5,204.2,87.4,39,11.399999999999999,26.62857142857143,215.39999999999998,83.42857142857143,44,20.599999999999998,26.820000000000004,285.1,84.8,59,21.999999999999996
2024-06-05,23.7,14.9,90,11,0.0,24.866666666666664,35.4,88.0,19,0.2,25.74,183.20000000000002,87.8,46,8.7,26.157142857142855,219.20000000000002,85.57142857142857,51,12.899999999999999,26.49,279.49999999999994,85.1,64,21.9
2024-06-06,24.9,0.1,90,1,0.2,24.366666666666664,17.200000000000003,88.66666666666667,15,0.4,25.580000000000002,69.3,86.8,26,8.899999999999999,25.87142857142857,219.2,88.14285714285714,51,11.599999999999998,26.259999999999998,257.1,85.1,62,21.799999999999997
2024-06-07,25.1,5.6,92,8,0.0,24.566666666666663,20.6,90.66666666666667,20,0.2,24.919999999999998,41.1,89.2,28,0.4,25.52857142857143,188.9,88.71428571428571,55,8.899999999999999,26.01,235.99999999999997,85.6,64,20.799999999999997
2024-06-08,25.8,10.6,94,7,0.0,25.266666666666666,16.299999999999997,92.0,16,0.2,24.799999999999997,33.400000000000006,90.4,30,0.4,25.542857142857144,85.49999999999999,88.57142857142857,41,8.899999999999999,25.889999999999997,235.5,87.5,67,13.1
2024-06-09,26.1,38.3,95,11,0.0,25.666666666666668,54.5,93.66666666666667,26,0.0,25.119999999999997,69.5,92.2,38,0.2,25.214285714285715,90.0,90.71428571428571,46,0.4,25.810000000000002,273.7,89.8,77,11.6
2024-06-10,27.8,8.7,87,3,2.9,26.566666666666666,57.599999999999994,92.0,21,2.9,25.940000000000005,63.3,91.6,30,3.1,25.414285714285715,80.4,90.57142857142857,44,3.3,25.839999999999996,246.5,89.7,76,11.799999999999999
2024-06-11,28.7,0.0,86,0,2.9,27.533333333333335,47.0,89.33333333333333,14,5.8,26.7,63.2,90.8,29,5.8,26.014285714285712,78.2,90.57142857142857,41,6.0,26.140000000000004,132.49999999999997,88.8,55,14.7
2024-06-12,29.8,0.0,82,0,4.5,28.766666666666666,8.7,85.0,3,10.3,27.640000000000004,57.599999999999994,88.8,21,10.3,26.88571428571429,63.3,89.42857142857143,30,10.5,26.28,98.7,89.0,49,10.7
2024-06-13,30.4,1.1,80,4,1.7,29.633333333333336,1.1,82.66666666666667,4,9.1,28.560000000000002,48.1,86.0,18,12.0,27.671428571428574,64.3,88.0,33,12.0,26.68,81.49999999999999,88.2,48,12.399999999999999
2024-06-14,27.7,3.4,89,10,0.5,29.3,4.5,83.66666666666667,14,6.7,28.879999999999995,13.2,84.8,17,12.5,28.042857142857144,62.099999999999994,87.57142857142857,35,12.5,27.0,82.7,88.5,55,12.7
2024-06-15,26.7,122.9,95,13,0.0,28.266666666666666,127.4,88.0,27,2.2,28.660000000000004,127.4,86.4,27,9.6,28.17142857142857,174.4,87.71428571428571,41,12.5,27.3,190.7,89.0,57,12.7
2024-06-16,26.2,15.9,95,10,0.7,26.866666666666664,142.20000000000002,93.0,33,1.2,28.160000000000004,143.3,88.2,37,7.4,28.18571428571428,152.0,87.71428571428571,40,13.2,27.43,206.50000000000003,89.5,66,13.200000000000001
2024-06-17,29.8,0.0,86,0,2.4,27.566666666666666,138.8,92.0,23,3.0999999999999996,28.160000000000004,143.3,89.0,37,5.300000000000001,28.47142857142857,143.3,87.57142857142857,37,12.7,27.9,200.9,88.9,58,15.6
2024-06-18,28.7,7.3,87,2,1.7,28.233333333333334,23.2,89.33333333333333,12,4.8,27.82,149.50000000000003,90.4,35,5.3,28.47142857142857,150.60000000000002,87.71428571428571,39,11.5,28.190000000000005,197.60000000000002,88.2,53,17.3
2024-06-19,29.8,0.0,83,0,2.6,29.433333333333334,7.3,85.33333333333333,2,6.699999999999999,28.240000000000002,146.10000000000002,89.2,25,7.4,28.47142857142857,150.60000000000002,87.85714285714286,39,9.600000000000001,28.560000000000002,159.30000000000004,87.0,42,19.900000000000002
2024-06-20,30.2,0.0,81,0,7.5,29.566666666666666,7.3,83.66666666666667,2,11.8,28.939999999999998,23.2,86.4,12,14.9,28.442857142857143,149.50000000000003,88.0,35,15.4,28.8,150.60000000000002,86.4,39,24.500000000000004
2024-06-21,30.9,0.0,78,0,9.3,30.3,0.0,80.66666666666667,0,19.4,29.880000000000003,7.3,83.0,2,23.5,28.900000000000002,146.10000000000002,86.42857142857143,25,24.200000000000003,29.02,150.6,85.6,39,30.900000000000002
2024-06-22,30.7,0.0,77,0,7.7,30.599999999999998,0.0,78.66666666666667,0,24.5,30.059999999999995,7.3,81.2,2,28.8,29.471428571428568,23.2,83.85714285714286,12,31.900000000000002,29.109999999999996,150.60000000000002,85.1,39,34.1
2024-06-23,29.9,11.0,78,2,8.1,30.5,11.0,77.66666666666667,2,25.1,30.3,11.0,79.4,2,35.199999999999996,30.0,18.3,81.42857142857143,4,39.3,29.059999999999995,160.50000000000003,84.9,37,40.50000000000001
2024-06-24,28.6,37.1,82,5,5.0,29.73333333333333,48.1,79.0,7,20.8,30.059999999999995,48.1,79.2,7,37.6,29.828571428571426,55.400000000000006,80.85714285714286,9,41.9,29.15,194.20000000000002,84.2,32,45.0
2024-06-25,29.5,7.3,82,4,4.6,29.333333333333332,55.4,80.66666666666667,11,17.7,29.919999999999998,55.4,79.4,11,34.7,29.942857142857143,55.4,80.14285714285714,11,44.8,29.43,78.60000000000001,82.9,23,49.6
2024-06-26,29.1,22.3,82,4,6.3,29.066666666666666,66.7,82.0,13,15.899999999999999,29.559999999999995,77.7,80.2,15,31.7,29.842857142857138,77.7,80.0,15,48.5,29.720000000000006,85.0,81.6,17,55.199999999999996
2024-06-27,30.6,0.0,75,0,6.4,29.733333333333334,29.6,79.66666666666667,8,17.299999999999997,29.54,77.7,79.8,15,30.4,29.9,77.7,79.14285714285714,15,47.4,29.8,85.0,80.5,17,59.199999999999996
2024-06-28,31.0,0.0,74,0,4.3,30.233333333333334,22.3,77.0,4,17.0,29.76,66.7,79.0,13,26.599999999999998,29.91428571428571,77.7,78.57142857142857,15,42.4,30.03,77.7,79.2,15,61.8
2024-06-29,30.6,4.2,77,2,7.8,30.733333333333334,4.2,75.33333333333333,2,18.5,30.160000000000004,33.800000000000004,78.0,10,29.4,29.9,81.9,78.57142857142857,17,42.49999999999999,30.110000000000003,81.9,78.6,17,67.0
2024-06-30,30.9,17.1,75,1,2.2,30.833333333333332,21.3,75.33333333333333,3,14.3,30.440000000000005,43.6,76.6,7,27.0,30.042857142857144,88.0,78.14285714285714,16,36.6,30.18,99.0,78.0,18,61.7
2024-07-01,30.3,0.0,77,0,3.9,30.599999999999998,21.3,76.33333333333333,3,13.9,30.68,21.3,75.6,3,24.599999999999998,30.28571428571429,50.900000000000006,77.42857142857143,11,35.5,30.119999999999997,99.0,77.9,18,56.3
2024-07-02,30.1,0.0,77,0,0.8,30.433333333333337,17.1,76.33333333333333,1,6.8999999999999995,30.580000000000002,21.3,76.0,3,19.0,30.371428571428574,43.6,76.71428571428571,7,31.7,30.060000000000002,99.0,77.9,18,49.4
2024-07-03,30.7,0.0,74,0,9.4,30.36666666666667,0.0,76.0,0,14.100000000000001,30.52,21.3,76.0,3,24.1,30.599999999999998,21.3,75.57142857142857,3,34.8,30.140000000000004,88.0,77.5,16,50.699999999999996
2024-07-04,28.8,53.1,78,4,7.8,29.866666666666664,53.1,76.33333333333333,4,18.0,30.160000000000004,70.2,76.2,5,24.1,30.342857142857145,74.4,76.0,7,36.199999999999996,30.160000000000004,104.0,77.1,15,53.49999999999999
2024-07-05,30.6,0.0,73,0,7.7,30.03333333333333,53.1,75.0,4,24.9,30.1,53.1,75.8,4,29.6,30.285714285714285,74.4,75.85714285714286,7,39.6,30.270000000000003,96.7,76.2,11,56.599999999999994
2024-07-06,31.7,0.0,67,0,9.0,30.36666666666667,53.1,72.66666666666667,4,24.5,30.379999999999995,53.1,73.8,4,34.7,30.442857142857143,70.2,74.42857142857143,5,40.8,30.53,74.4,74.7,7,59.3
2024-07-07,31.4,0.0,71,0,8.3,31.23333333333333,0.0,70.33333333333333,0,25.0,30.639999999999997,53.1,72.6,4,42.2,30.514285714285712,53.1,73.85714285714286,4,46.900000000000006,30.609999999999996,74.4,74.3,7,61.2
2024-07-08,31.5,0.0,70,0,9.8,31.53333333333333,0.0,69.33333333333333,0,27.1,30.8,53.1,71.8,4,42.599999999999994,30.685714285714283,53.1,72.85714285714286,4,52.8,30.659999999999997,74.4,73.9,7,66.69999999999999
2024-07-09,31.5,0.0,69,0,8.5,31.46666666666667,0.0,70.0,0,26.6,31.339999999999996,0.0,70.0,0,43.3,30.885714285714283,53.1,71.71428571428571,4,60.5,30.75,70.2,73.1,5,67.39999999999999
2024-07-10,31.9,0.0,68,0,8.2,31.633333333333336,0.0,69.0,0,26.5,31.6,0.0,69.0,0,43.8,31.057142857142857,53.1,70.85714285714286,4,59.3,30.85,53.1,72.4,4,73.39999999999999
2024-07-11,30.4,1.7,75,1,6.6,31.266666666666666,1.7,70.66666666666667,1,23.299999999999997,31.340000000000003,1.7,70.6,1,41.4,31.285714285714285,1.7,70.42857142857143,1,58.1,30.859999999999996,54.800000000000004,72.2,5,76.1
